title,rating,reviews,type,address,phone,website,latitude,longitude,dine_in,drive_through,no_contact_delivery,city
La Familia,3.9,12,restaurants,Al Khobar Promenade,,,26.3913033,50.0729053,,,,Khobar
Shrimp Caption,4.4,93,restaurants,Al Khobar Promenade,,,26.391389,50.072857,,,,Khobar
nash coco,5.0,3,restaurants,Dammam Corniche,,,26.4382679,50.11542479999999,,,,Dammam
Hasha Brasha,4.7,6,restaurants,Dammam Corniche,,,26.4382679,50.11542479999999,,,,Dammam
Saadeddin pastry,4.1,160,restaurants,Aramco Residential Compound,,,26.323037,50.159315,,,,Dhahran
Knafet Al Bagajati,2.9,10,restaurants,Aramco Residential Compound,,,26.3230426,50.1593118,,,,Dhahran
Nabaa Assafa,4.4,99,restaurants,Aramco Residential Compound,,,26.298467,50.198609,,,,Dhahran
Dana modern,4.8,4,restaurants,Aramco Residential Compound,,,26.323196,50.159967,,,,Dhahran
Lorenzo Pizza,4.6,347,restaurants,Aramco Residential Compound,,,26.3231565,50.16044790000001,,,,Dhahran
Makbous Express,4.5,1238,restaurants,Aramco Residential Compound,,,26.323228,50.160259,,,,Dhahran
Juice Week,0.0,0,restaurants,Aramco Residential Compound,,,26.29896196162064,50.19850158161468,,,,Dhahran
Bread and Salt Pastries,4.5,376,restaurants,Aramco Residential Compound,,,26.301439,50.197014,,,,Dhahran
Pizza Hut,4.1,218,restaurants,South Khobar Area,,,26.29558011396721,50.2205865457161,,,,Khobar
Emerat Burger & Broasted,2.3,3,restaurants,South Khobar Area,,,26.2764953,50.19179519999999,,,,Khobar
MANQOUSHA NAQSH,4.5,347,restaurants,South Khobar Area,,,26.29647789072602,50.21878591534426,,,,Khobar
BLACK STAR,0.0,0,restaurants,South Khobar Area,,,26.296462,50.2189072,,,,Khobar
Burger King,4.3,820,restaurants,South Khobar Area,,,26.294122,50.199295,,,,Khobar
Country wheat pastries,4.0,35,restaurants,Dhahran Sports Club,,,26.2101874,50.2083597,,,,Dhahran
Golden Basbosti,4.6,46,restaurants,Dhahran Sports Club,,,26.2102123,50.2084381,,,,Dhahran
REVIEW,4.6,53,restaurants,Dhahran Sports Club,,,26.2100657,50.208381,,,,Dhahran
NAR Pie,3.5,4,restaurants,Dhahran Sports Club,,,26.209432,50.208477,,,,Dhahran
Tabbaq Fatoory,3.9,28,restaurants,Dhahran Sports Club,,,26.2043527,50.1975209,,,,Dhahran
CINNABON,4.5,66,restaurants,Dhahran Sports Club,,,26.2025625,50.1954375,,,,Dhahran
Four Squares Café,4.5,150,restaurants,Dhahran Sports Club,,,26.379799,50.178124,,,,Dhahran
Helana,4.6,23,restaurants,Dhahran Sports Club,,,26.2017844,50.194996,,,,Dhahran
Cosz Burger,4.3,26,restaurants,Dhahran Sports Club,,,26.37600380449198,50.12237683372956,,,,Dhahran
Visco,3.0,5,restaurants,Al Rakah,,,26.37179189999999,50.2268477,,,,Khobar
Hardee's,4.2,233,restaurants,Al Rakah,,,26.3672095,50.2045001,,,,Khobar
Tea Time,4.7,64,restaurants,Al Rakah,,,26.36632449999999,50.2040935,,,,Khobar
Logimat Bint Al Qadi,4.4,472,restaurants,Al Rakah,,,26.3659585956079,50.20368749050148,,,,Khobar
Anjar For Pastry and Shawarma,4.5,233,restaurants,Al Rakah,,,26.365442,50.20395,,,,Khobar
Baskin Robbins,4.6,153,restaurants,Al Rakah,,,26.365223,50.20298,,,,Khobar
KFC,4.1,434,restaurants,Al Rakah,,,26.36310184919583,50.20599734768344,,,,Khobar
Lorenzo Pizza,4.4,741,restaurants,Al Rakah,,,26.3651508,50.202935,,,,Khobar
Grill Island,4.7,22,restaurants,Al Rakah,,,26.36298,50.205868,,,,Khobar
Dewanieh Qodou,4.6,31,restaurants,Dhahran Mall,,,26.28427949605617,50.18911184358593,,,,Dhahran
El Hijazi Liver,4.3,214,restaurants,Dhahran Mall,,,26.27027,50.186803,,,,Dhahran
Finca,3.5,4,restaurants,Dhahran Mall,,,26.2869042,50.1907086,,,,Dhahran
Taste Road,0.0,0,restaurants,Dhahran Mall,,,26.2888456317789,50.19243223558197,,,,Dhahran
Kufa,4.4,112,restaurants,Dhahran Mall,,,26.268892,50.1893137,,,,Dhahran
Green Apple,4.5,177,restaurants,Dhahran Mall,,,26.3440371,50.16256629999999,,,,Dhahran
La casa de pan,4.1,7,restaurants,Dhahran Mall,,,26.3439895,50.1627494,,,,Dhahran
Nutria,4.7,165,restaurants,Dhahran Mall,,,26.305945,50.190368,,,,Dhahran
Raed Al Bukhari,4.3,169,restaurants,Dammam Corniche,,,26.43659269999999,50.08432380000001,,,,Dammam
Billa,4.6,146,restaurants,Dammam Corniche,,,26.4120382,50.09675499999999,,,,Dammam
Kunafat Sahny,3.7,6,restaurants,Dammam Corniche,,,26.4367195,50.0836767,,,,Dammam
MISHWAR,4.1,293,restaurants,South Khobar Area,,,26.28885744033029,50.21486438852997,,,,Khobar
Madam Lilo's,4.7,13,restaurants,South Khobar Area,,,26.28914849499828,50.20990838497895,,,,Khobar
Damascus Garden Pastries,4.5,114,restaurants,South Khobar Area,,,26.2893326,50.2130614,,,,Khobar
Baja,4.6,41,restaurants,South Khobar Area,,,26.288911,50.215491,,,,Khobar
McCafé,3.0,1,restaurants,South Khobar Area,,,26.2860357,50.2203204,,,,Khobar
McDonald's KSA,3.9,316,restaurants,South Khobar Area,,,26.2860357,50.2203204,,,,Khobar
lavenue,0.0,0,restaurants,King Fahd University of Petroleum and Minerals,,,26.3610131,50.093022,,,,Dhahran
Shami Rawaq Restaurant,4.3,54,restaurants,King Fahd University of Petroleum and Minerals,,,26.3723,50.123817,,,,Dhahran
Dekket Al Kark,4.8,239,restaurants,King Fahd University of Petroleum and Minerals,,,26.321803,50.211491,,,,Dhahran
Shawarma Italiano,3.7,7,restaurants,Tamimi Markets Khobar,,,26.3311464,50.1629687,,,,Khobar
Costa Coffee®,3.5,19,restaurants,Tamimi Markets Khobar,,,26.314423,50.22337169999999,,,,Khobar
Engineering Maesub,3.9,100,restaurants,Tamimi Markets Khobar,,,26.3145014,50.2237383,,,,Khobar
Ghabsha buffet,4.1,161,restaurants,Tamimi Markets Khobar,,,26.3145014,50.2237383,,,,Khobar
Kark Wa Shapaty,4.0,151,restaurants,Dhahran Sports Club,,,26.277967,50.183359,,,,Dhahran
N9 Darzan,4.2,818,restaurants,Dhahran Sports Club,,,26.3030311,50.18095220000001,,,,Dhahran
Kebab o Kofta,4.5,392,restaurants,Dhahran Sports Club,,,26.3029646,50.1810579,,,,Dhahran
Breggfast,4.3,72,restaurants,Dhahran Sports Club,,,26.3031875,50.1809375,,,,Dhahran
Zaitoon,4.0,121,restaurants,Dhahran Sports Club,,,26.2948315,50.185283,,,,Dhahran
Deep Fries,4.4,2167,restaurants,Dhahran Sports Club,,,26.3029007,50.1812319,,,,Dhahran
Amora,4.8,52,restaurants,Dhahran Sports Club,,,26.2946875,50.1854375,,,,Dhahran
Code 9 Burger,3.3,3,restaurants,Prince Mohammed Bin Fahd University,,,26.2851915,50.19631159999999,,,,Khobar
Xocoatl,0.0,0,restaurants,Prince Mohammed Bin Fahd University,,,26.2838362,50.18840489999999,,,,Khobar
Kanadel Demashk,4.8,13,restaurants,Prince Mohammed Bin Fahd University,,,26.4172425,50.05059989999999,,,,Khobar
Sweetest Sayadia,4.5,10,restaurants,Prince Mohammed Bin Fahd University,,,26.2878233,50.2124672,,,,Khobar
Wahat Hadramawt,4.2,17,restaurants,King Fahd Park Dammam,,,26.42188239300658,50.03594545657017,,,,Dammam
90`s Broasted,3.7,146,restaurants,King Fahd Park Dammam,,,26.3851925,50.10444057420502,,,,Dammam
Azaal,4.5,25,restaurants,King Fahd Park Dammam,,,26.400764,50.117512,,,,Dammam
Halal restaurant,4.5,4,restaurants,King Fahd Park Dammam,,,26.4529875,50.0712031,,,,Dammam
Backward,4.0,7,restaurants,Dhahran Sports Club,,,26.2936284,50.1951355,,,,Dhahran
Grill Meal,3.5,47,restaurants,Dhahran Sports Club,,,26.27459519213066,50.19210682209013,,,,Dhahran
Al Tabiah Sweets,4.6,66,restaurants,Dhahran Sports Club,,,26.3221021,50.1573937,,,,Dhahran
Golden Park,4.8,10,restaurants,Dhahran Sports Club,,,26.32222360323665,50.15691060185245,,,,Dhahran
Frito Fries,5.0,4,restaurants,Dhahran Sports Club,,,26.3059375,50.19040744113921,,,,Dhahran
Falafel Pie,4.6,747,restaurants,Dhahran Sports Club,,,26.3222882,50.1574585,,,,Dhahran
Waraq 3nb Station,4.6,1299,restaurants,Dhahran Sports Club,,,26.305935,50.190457,,,,Dhahran
Ronaldos Pizzeria,4.7,57,restaurants,Dhahran Sports Club,,,26.30590164448439,50.19049435092622,,,,Dhahran
Bathra wa Thamarah,4.1,8,restaurants,Prince Mohammed Bin Fahd University,,,26.2921088,50.19944160000001,,,,Khobar
Fold Cafe,0.0,0,restaurants,Prince Mohammed Bin Fahd University,,,26.2940826,50.20880080000001,,,,Khobar
CHICO,4.7,13,restaurants,Prince Mohammed Bin Fahd University,,,26.297087,50.21917,,,,Khobar
Layered,4.5,15,restaurants,Dammam Corniche,,,26.4382679,50.11542479999999,,,,Dammam
Zamani sweets,4.4,22,restaurants,Dammam Corniche,,,26.4382679,50.11542479999999,,,,Dammam
Kollaj,5.0,2,restaurants,Dammam Corniche,,,26.4382679,50.11542479999999,,,,Dammam
Pizza Reem,4.3,227,restaurants,Dammam Corniche,,,26.4420806,50.1221936,,,,Dammam
Baskin Robbins,4.7,101,restaurants,Prince Mohammed Bin Fahd University,,,26.3884611,50.1784353,,,,Khobar
Domino's Pizza,4.5,216,restaurants,Prince Mohammed Bin Fahd University,,,26.387493,50.178327,,,,Khobar
Popeyes,4.2,370,restaurants,Prince Mohammed Bin Fahd University,,,26.38618825445606,50.17812647787512,,,,Khobar
8OZ Specialty Coffee,4.9,10,restaurants,Prince Mohammed Bin Fahd University,,,26.382671,50.178101,,,,Khobar
Hardee's,4.2,211,restaurants,Prince Mohammed Bin Fahd University,,,26.3825998,50.17840939999999,,,,Khobar
KFC,3.9,377,restaurants,Prince Mohammed Bin Fahd University,,,26.3821323,50.1785067,,,,Khobar
Cheeze & Bread,4.5,28,restaurants,Prince Mohammed Bin Fahd University,,,26.41048084558336,50.1809186963125,,,,Khobar
Tim Horton,4.7,145,restaurants,Prince Mohammed Bin Fahd University,,,26.379234,50.181831,,,,Khobar
Maestro Shawerma,4.1,36,restaurants,Al Waha District,,,26.36304,50.072771,,,,Dammam
88 PORT,4.3,292,restaurants,Al Waha District,,,26.369929,50.0573723,,,,Dammam
Tashbiea,4.3,1112,restaurants,Al Waha District,,,26.3697367,50.05752079999999,,,,Dammam
dawahi najed al bokhari,4.1,32,restaurants,Al Waha District,,,26.46325949276007,50.01210803729553,,,,Dammam
The Gate,0.0,0,restaurants,Al Waha District,,,26.3702311,50.0562225,,,,Dammam
Juice Dose,4.5,140,restaurants,Al Waha District,,,26.3629613,50.07027819999999,,,,Dammam
Lqymat Afnan,4.5,25,restaurants,Al Waha District,,,26.36771078551545,50.05998451961342,,,,Dammam
Burger King,4.4,451,restaurants,Dammam Corniche,,,26.46223,50.122065,,,,Dammam
Tasty Toast,4.4,740,restaurants,Dammam Corniche,,,26.4622859,50.1221979,,,,Dammam
Sharar,4.3,161,restaurants,Dammam Corniche,,,26.4623529,50.1223642,,,,Dammam
Ennabi Grill,4.5,416,restaurants,Dammam Corniche,,,26.462451,50.122162,,,,Dammam
South Park Burger,3.4,20,restaurants,Dammam Corniche,,,26.427805,50.094181,,,,Dammam
Buffalo Best Wings,4.5,26,restaurants,Dammam Corniche,,,26.427628,50.094177,,,,Dammam
Shrimpo,3.4,56,restaurants,Dammam Corniche,,,26.427623,50.094178,,,,Dammam
Smoked Out BBQ,4.4,7,restaurants,Dammam Corniche,,,26.427623,50.09416,,,,Dammam
Antr,5.0,3,restaurants,Prince Mohammed Bin Fahd University,,,26.313812,50.22943,,,,Khobar
Alrafidain Restaurant And Grills,4.4,190,restaurants,Prince Mohammed Bin Fahd University,,,26.2994001,50.175652,,,,Khobar
Maki House,4.5,419,restaurants,Prince Mohammed Bin Fahd University,,,26.3037066,50.2052703,,,,Khobar
Ghawi Falafel,4.5,1315,restaurants,Prince Mohammed Bin Fahd University,,,26.4070792141734,50.06761622098906,,,,Khobar
Babel Pastries,4.8,43,restaurants,South Khobar Area,,,26.298974,50.216243,,,,Khobar
Sugar Sprinkles,4.5,33,restaurants,South Khobar Area,,,26.2994085,50.2149239,,,,Khobar
Afaq Al Shaam,4.0,16,restaurants,Dammam Corniche,,,26.43876239999999,50.083355,,,,Dammam
Rmah,4.3,12,restaurants,Dammam Corniche,,,26.40577761537902,50.10725798220881,,,,Dammam
Lahaza Shawarma,4.5,107,restaurants,Dammam Corniche,,,26.437913,50.083087,,,,Dammam
Lahza,4.3,73,restaurants,Dammam Corniche,,,26.437915,50.083084,,,,Dammam
Al Kabsa Al Hasawiya,4.3,270,restaurants,Dammam Corniche,,,26.438571,50.083043,,,,Dammam
Lebanon Fruit Restaurant,4.1,28,restaurants,Dammam Corniche,,,26.438813,50.082932,,,,Dammam
Al Zabadani Restaurants,4.5,25,restaurants,Dammam Corniche,,,26.4393625,50.08256849999999,,,,Dammam
Al Tazaj,4.4,1018,restaurants,Dammam Corniche,,,26.4584849,50.0903064,,,,Dammam
Medar,4.2,65,restaurants,Al Khobar Gate,,,26.32544454036239,50.1665856883606,,,,Khobar
Shayah,4.0,15,restaurants,Al Khobar Gate,,,26.29005305,50.18130085,,,,Khobar
GREATZA,4.5,77,restaurants,Al Khobar Gate,,,26.3630625,50.1993125,,,,Khobar
Leen Shawarma,4.0,4,restaurants,Al Khobar Gate,,,26.304584,50.17013470000001,,,,Khobar
New York Fries,4.3,116,restaurants,Al Khobar Gate,,,26.304704,50.170055,,,,Khobar
Almidyaf,4.6,374,restaurants,Al Khobar Gate,,,26.361109,50.193846,,,,Khobar
Shawermagy,4.1,972,restaurants,Al Khobar Gate,,,26.361499,50.194653,,,,Khobar
Azaal,4.5,54,restaurants,Al Khobar Gate,,,26.30481385,50.1699104,,,,Khobar
Gelatoo Ice Cream,4.5,14,restaurants,Al Waha District,,,26.39008341164508,50.06598482394256,,,,Dammam
Luscio Pizzeria,1.0,1,restaurants,Al Waha District,,,26.4263003,50.03663160000001,,,,Dammam
Griddle,4.9,17,restaurants,Al Waha District,,,26.37630212517136,50.12236102453689,,,,Dammam
M³ Cubic Café,0.0,0,restaurants,Al Waha District,,,26.375623,50.1131205,,,,Dammam
Ronaldos Pizzeria,4.4,53,restaurants,Al Waha District,,,26.3761398,50.1226811,,,,Dammam
Al - Rawda Gold Kitchen,4.6,87,restaurants,Al Waha District,,,26.401496,50.049495,,,,Dammam
VERDE lounge,4.3,59,restaurants,Al Waha District,,,26.3982973,50.04694929999999,,,,Dammam
Shrimp Shack,4.3,235,restaurants,Al Waha District,,,26.3982973,50.04694929999999,,,,Dammam
Spin Burger,4.4,163,restaurants,Al Waha District,,,26.3982527,50.04692860000001,,,,Dammam
Luxurious Café,4.2,34,restaurants,Al Waha District,,,26.3980215,50.04682769999999,,,,Dammam
Le42 Cafe,3.9,13,restaurants,Al Waha District,,,26.42379409999999,50.0303726,,,,Dammam
Ocaso,5.0,2,restaurants,Al Waha District,,,26.423842,50.030332,,,,Dammam
Oh! Mumbai,3.2,14,restaurants,Al Waha District,,,26.4193969,50.03194149999999,,,,Dammam
Ziya,4.1,24,restaurants,Al Waha District,,,26.38548800436864,50.05940273361187,,,,Dammam
Everyday Coffee Roastery,4.4,1063,restaurants,Aramco Residential Compound,,,26.3497134,50.1327255,,,,Dhahran
The Butcher Shop & Grill,4.5,123,restaurants,Aramco Residential Compound,,,26.319588,50.221841,,,,Dhahran
Tel the Fruit,4.8,6,restaurants,Aramco Residential Compound,,,26.208804,50.190332,,,,Dhahran
hadwat alkhail,5.0,2,restaurants,West Dammam Al Faisaliyah,,,26.34297565620734,50.07891020483331,,,,Dammam
Al Waseed,4.5,113,restaurants,West Dammam Al Faisaliyah,,,26.3427197,50.0791153,,,,Dammam
AlMarjea Juices,0.0,0,restaurants,West Dammam Al Faisaliyah,,,26.4459375,50.00056250000001,,,,Dammam
Zero Carb,4.1,76,restaurants,West Dammam Al Faisaliyah,,,26.48808349415322,50.03868467486875,,,,Dammam
Chef Zoz,4.1,20,restaurants,West Dammam Al Faisaliyah,,,26.3488425,50.0479395,,,,Dammam
Gardens,4.5,32,restaurants,West Dammam Al Faisaliyah,,,26.4724131,50.01739750000001,,,,Dammam
The Heritage Village,4.5,235,restaurants,West Dammam Al Faisaliyah,,,26.492009,50.120573,,,,Dammam
Falafel Araf,0.0,0,restaurants,West Dammam Al Faisaliyah,,,26.4920699,50.0456295,,,,Dammam
Sweet Moco,0.0,0,restaurants,West Dammam Al Faisaliyah,,,26.4400883,49.9975174,,,,Dammam
Saadeddin pastry,4.4,237,restaurants,Dhahran Mall,,,26.18603455,50.18509255,,,,Dhahran
GRiN,4.5,29,restaurants,Dhahran Mall,,,26.2015625,50.2080625,,,,Dhahran
Mr Baker,4.2,151,restaurants,Dhahran Mall,,,26.1853327,50.18612050000001,,,,Dhahran
Pizza Hut,3.9,187,restaurants,Dhahran Mall,,,26.1829514580804,50.18426712698364,,,,Dhahran
Madghot Tihamah abdullah fouad,4.5,209,restaurants,Al Khobar Promenade,,,26.414644,50.117627,,,,Khobar
Empire Cinemas,4.5,60,restaurants,Al Khobar Promenade,,,26.29349869835483,50.18092198717193,,,,Khobar
Empire,3.7,3,restaurants,Al Khobar Promenade,,,26.2933932,50.18115419999999,,,,Khobar
One Thousand Burger,4.0,27,restaurants,Al Khobar Promenade,,,26.3936041,50.0725515,,,,Khobar
Grav Cafe,4.3,29,restaurants,Al Khobar Promenade,,,26.39347611712249,50.07238314763795,,,,Khobar
BIRDS,4.5,25,restaurants,Al Khobar Promenade,,,26.3934024,50.0722472,,,,Khobar
Mulawah wa shaay,4.2,5,restaurants,Prince Mohammed Bin Fahd University,,,26.4579586,50.0614398,,,,Khobar
Leffah Fried Chicken,3.7,46,restaurants,Prince Mohammed Bin Fahd University,,,26.28165851359689,50.21440890613447,,,,Khobar
METHODS,2.9,7,restaurants,Prince Mohammed Bin Fahd University,,,26.2829931,50.2207812,,,,Khobar
KAV cafe,5.0,2,restaurants,Prince Mohammed Bin Fahd University,,,26.4630039,50.0636468,,,,Khobar
Victoria Roll,4.6,94,restaurants,West Dammam Al Faisaliyah,,,26.46262579999999,50.0494994,,,,Dammam
Best Juice,3.9,54,restaurants,West Dammam Al Faisaliyah,,,26.4677963,50.0592082,,,,Dammam
Alrafidain Restaurant And Grills,4.3,74,restaurants,West Dammam Al Faisaliyah,,,26.415961,50.025642,,,,Dammam
Sobia misbah khudary,4.7,19,restaurants,West Dammam Al Faisaliyah,,,26.41600063876234,50.02553422023771,,,,Dammam
Shawermat,4.3,167,restaurants,Dammam Corniche,,,26.455103,50.096415,,,,Dammam
Shkad Helo,3.9,84,restaurants,Dammam Corniche,,,26.45522224220641,50.09646580786513,,,,Dammam
KYAN,4.3,779,restaurants,Dammam Corniche,,,26.4353224,50.0883283,,,,Dammam
Crepe affaire,3.8,62,restaurants,Al Waha District,,,26.391171,50.0376091,,,,Dammam
Jamie  Oliver's Pizzeria,3.8,27,restaurants,Al Waha District,,,26.3914557,50.0369991,,,,Dammam
L'ETO Caffe,4.3,27,restaurants,Al Waha District,,,26.3913265,50.0369922,,,,Dammam
secret garden,0.0,0,restaurants,Al Waha District,,,26.3913265,50.0369922,,,,Dammam
Al Mdahn Yemeni,4.2,43,restaurants,Al Waha District,,,26.3907488,50.0374497,,,,Dammam
Salt,4.6,85,restaurants,Al Waha District,,,26.391603,50.036342,,,,Dammam
MCC,4.5,151,restaurants,Al Waha District,,,26.390377,50.037404,,,,Dammam
Whata Slider,4.1,17,restaurants,Al Waha District,,,26.3899861,50.0377647,,,,Dammam
Broasted Karam,4.5,198,restaurants,Al Waha District,,,26.41926868004673,50.01936890460501,,,,Dammam
Baz Burger,4.1,66,restaurants,Aramco Residential Compound,,,26.3059107,50.1904523,,,,Dhahran
Broasted,4.5,113,restaurants,Aramco Residential Compound,,,26.3059334,50.19045699999999,,,,Dhahran
Berry Tower,4.6,140,restaurants,Aramco Residential Compound,,,26.322444,50.15561,,,,Dhahran
Falafel Dam,4.5,354,restaurants,Aramco Residential Compound,,,26.3224542,50.15559499999999,,,,Dhahran
House of Donuts,4.4,49,restaurants,Aramco Residential Compound,,,26.29469,50.199449,,,,Dhahran
Logimat Bint Al Qadi,4.5,801,restaurants,Aramco Residential Compound,,,26.300818,50.195937,,,,Dhahran
Chick-N-Dip,3.0,1,restaurants,King Fahd Park Dammam,,,26.3905656,50.0359821,,,,Dammam
Caribou Coffee,4.5,20,restaurants,King Fahd Park Dammam,,,26.4582623,50.0931072,,,,Dammam
BRNX,4.3,327,restaurants,Prince Mohammed Bin Fahd University,,,26.3456336,50.196047,,,,Khobar
Graph,4.4,103,restaurants,Prince Mohammed Bin Fahd University,,,26.3489177452611,50.14271702548388,,,,Khobar
MISHWAR,4.1,474,restaurants,Prince Mohammed Bin Fahd University,,,26.3478103,50.1436935,,,,Khobar
Bait Mezza,4.2,50,restaurants,Prince Mohammed Bin Fahd University,,,26.34731952755667,50.14415718769682,,,,Khobar
Shake Sushi,4.6,91,restaurants,Al Khobar Promenade,,,26.294391,50.212773,,,,Khobar
Madghut Al Aqabah,3.6,34,restaurants,Al Khobar Promenade,,,26.4098515,50.0580481,,,,Khobar
Shawarma Al Mohandes,3.7,10,restaurants,Al Khobar Promenade,,,26.3094665,50.2224643,,,,Khobar
Asl Alkunafaz,3.3,3,restaurants,Al Khobar Promenade,,,26.3106838,50.223174,,,,Khobar
Noodle Way,3.0,14,restaurants,Dhahran Mall,,,26.2907001,50.1802471,,,,Dhahran
Costa Coffee®,3.8,5,restaurants,Dhahran Mall,,,26.2909327,50.18058550000001,,,,Dhahran
7 Grams,4.7,139,restaurants,Dhahran Mall,,,26.290863,50.180914,,,,Dhahran
Logimat Bint Al Qadi,4.5,453,restaurants,Dhahran Mall,,,26.34482,50.137791,,,,Dhahran
Noodlez,4.6,278,restaurants,Dhahran Mall,,,26.330208,50.162487,,,,Dhahran
Lahzet Leqana,3.7,175,restaurants,Al Waha District,,,26.3866932,50.0609283,,,,Dammam
Coplant Cafe,4.3,441,restaurants,Al Waha District,,,26.3981913,50.0472516,,,,Dammam
Shrimp and Roll,5.0,6,restaurants,Al Waha District,,,26.39825029747745,50.04706807486879,,,,Dammam
ALWAZZAN RESTAURANTS,4.1,900,restaurants,Aramco Residential Compound,,,26.28855161200601,50.20718092698361,,,,Dhahran
Fawal Palestin,4.5,65,restaurants,Aramco Residential Compound,,,26.3258291,50.1666773,,,,Dhahran
Abeer Alaryaf,4.4,15,restaurants,Aramco Residential Compound,,,26.3262342,50.1668813,,,,Dhahran
Cinnabon,4.4,149,restaurants,Central Khobar Area,,,26.314752,50.210717,,,,Khobar
SIMPLICITY,4.5,57,restaurants,Central Khobar Area,,,26.28762,50.19911169999999,,,,Khobar
Fawal Abo Azooz,4.4,1506,restaurants,Central Khobar Area,,,26.288869,50.188086,,,,Khobar
Starbucks®,4.6,160,restaurants,Central Khobar Area,,,26.30224980000001,50.1771636,,,,Khobar
LAZORD BAKERY,3.0,2,restaurants,Central Khobar Area,,,26.3014747206732,50.21533462516592,,,,Khobar
The Pantry,4.1,69,restaurants,Central Khobar Area,,,26.309072,50.214909,,,,Khobar
AJ Burger,0.0,0,restaurants,Central Khobar Area,,,26.3089375,50.2150625,,,,Khobar
Wood Pizza,4.4,144,restaurants,Prince Mohammed Bin Fahd University,,,26.3837129,50.1408951,,,,Khobar
Fudge & Co,4.8,69,restaurants,Prince Mohammed Bin Fahd University,,,26.36358537029442,50.19131678769683,,,,Khobar
Mad pizza,4.3,24,restaurants,Prince Mohammed Bin Fahd University,,,26.36014669999999,50.1896546,,,,Khobar
Pinzatta,4.4,44,restaurants,Prince Mohammed Bin Fahd University,,,26.36014669999999,50.1896546,,,,Khobar
Diet Center,4.3,83,restaurants,Prince Mohammed Bin Fahd University,,,26.36014669999999,50.1896546,,,,Khobar
Broasted BawanLand,4.4,81,restaurants,Tamimi Markets Khobar,,,26.285246,50.216844,,,,Khobar
Mr. Gambary Restaurant,4.5,19,restaurants,Tamimi Markets Khobar,,,26.287103,50.183769,,,,Khobar
shawerma store,4.0,38,restaurants,Tamimi Markets Khobar,,,26.2867411,50.1835733,,,,Khobar
Mamma Bunz cafe,4.3,173,restaurants,Tamimi Markets Khobar,,,26.286505,50.1839,,,,Khobar
Al Quds,4.5,129,restaurants,Tamimi Markets Khobar,,,26.283498,50.212016,,,,Khobar
Oah Yamal,4.1,64,restaurants,Tamimi Markets Khobar,,,26.28400719999999,50.22034039999999,,,,Khobar
POSHAK,4.3,390,restaurants,Dammam Corniche,,,26.4001069,50.117067,,,,Dammam
Bogsha Visitor,5.0,1,restaurants,Dammam Corniche,,,26.4743875,50.1253594,,,,Dammam
Pinkberry,4.5,191,restaurants,Dammam Corniche,,,26.3995603,50.11760049999999,,,,Dammam
Al Lahib,4.3,1106,restaurants,West Dammam Al Faisaliyah,,,26.40543,50.08311,,,,Dammam
BONHEUR,4.5,17,restaurants,West Dammam Al Faisaliyah,,,26.4197918,50.06593679999999,,,,Dammam
CE Juice,4.5,27,restaurants,West Dammam Al Faisaliyah,,,26.436078,50.079331,,,,Dammam
Grilled Burger SKY,4.1,569,restaurants,West Dammam Al Faisaliyah,,,26.4077967,50.0719945,,,,Dammam
Baja,4.8,88,restaurants,West Dammam Al Faisaliyah,,,26.403848,50.08430775000001,,,,Dammam
Kudu,4.2,336,restaurants,West Dammam Al Faisaliyah,,,26.430611,50.067028,,,,Dammam
Juice tone,4.9,7,restaurants,King Fahd Park Dammam,,,26.399309,50.095306,,,,Dammam
Mission Wok,4.1,78,restaurants,King Fahd Park Dammam,,,26.4035169,50.0566164,,,,Dammam
Bake Home,4.7,170,restaurants,King Fahd Park Dammam,,,26.399195,50.095402,,,,Dammam
Anoosh,4.8,122,restaurants,King Fahd Park Dammam,,,26.406315,50.101087,,,,Dammam
Taste Al Asala restaurant,4.0,14,restaurants,King Fahd Park Dammam,,,26.393345,50.08496,,,,Dammam
Wahab tea,2.5,6,restaurants,King Fahd Park Dammam,,,26.3949366,50.0662861,,,,Dammam
Crepe Roll,4.2,52,restaurants,King Fahd Park Dammam,,,26.4562675,50.0813645,,,,Dammam
Tea Time,4.6,69,restaurants,King Fahd Park Dammam,,,26.376549,50.061194,,,,Dammam
Cairo Crepe,3.3,18,restaurants,King Fahd Park Dammam,,,26.45660686704358,50.08075634167812,,,,Dammam
Shajarat Al Durr,4.5,359,restaurants,Dammam Corniche,,,26.4566406,50.1008822,,,,Dammam
Sakbat Aseer,3.0,1,restaurants,Dammam Corniche,,,26.4107521,50.1144172,,,,Dammam
HABBA WA ROBU,4.0,98,restaurants,King Fahd University of Petroleum and Minerals,,,26.2735424,50.18687190000001,,,,Dhahran
Monkey Cookies,4.1,12,restaurants,King Fahd University of Petroleum and Minerals,,,26.3015267,50.19703730000001,,,,Dhahran
Tom & Tomato,4.4,53,restaurants,King Fahd University of Petroleum and Minerals,,,26.28117,50.192541,,,,Dhahran
Falafel Pie,4.2,37,restaurants,King Fahd University of Petroleum and Minerals,,,26.3013716,50.1978352,,,,Dhahran
Thoug Luqaimat,4.6,41,restaurants,King Fahd University of Petroleum and Minerals,,,26.2986880044415,50.19787589755324,,,,Dhahran
ALFREEJ ALAWAL,4.4,265,restaurants,King Fahd University of Petroleum and Minerals,,,26.30056,50.198055,,,,Dhahran
House Of Spices,4.2,109,restaurants,Al Waha District,,,26.3783476,50.058375,,,,Dammam
